id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
13690,100.0,2011-03-21,456.0,472,1365.0,37.75333011,-6.91532531,23243,0,8,20296.0,11,5,2,71,708,250,2,0,8.0,908.0,1,2004,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
60335,0.0,2013-03-18,508.0,1639,443.0,37.47825262,-3.2671678,26102,0,5,10172.0,6,3,4,73,668,70,2,0,3.0,1838.0,1,1972,3,1,0,1,1,0,2,6,2,1,1,6,4,1,1,1
31856,0.0,2012-10-06,1600.0,0,443.0,32.12395834,-4.21150952,35536,0,3,5350.0,17,17,3,25,2017,0,2,0,8.0,1345.0,1,0,8,5,1,11,4,6,6,6,2,2,2,7,5,0,4,3
67891,20.0,2011-03-12,2121.0,173,2221.0,38.35640398,-6.64287516,1832,0,8,11321.0,14,6,1,3,148,150,2,0,9.0,255.0,1,2010,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1
25564,0.0,2011-03-02,1960.0,697,443.0,34.6675289,-10.44890839,45683,0,1,6989.0,3,11,5,51,1098,60,2,0,8.0,2067.0,0,1984,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
55293,0.0,2011-02-26,809.0,1989,340.0,34.23757868,-9.38027549,45683,0,1,19748.0,3,11,3,55,923,0,2,0,8.0,2583.0,0,1984,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
31866,5.0,2013-03-30,200.0,1093,443.0,37.27313434,-3.28468532,12571,0,5,14425.0,6,3,4,73,701,20,2,0,11.0,1198.0,1,2007,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1
71178,0.0,2011-07-20,809.0,0,895.0,32.88527532,-8.98348456,37998,0,2,11207.0,10,12,6,62,1373,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
60279,0.0,2011-03-04,430.0,2012,2142.0,34.740896,-9.39969423,45683,0,6,5765.0,3,11,4,91,2054,80,2,0,8.0,604.0,1,2002,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
28615,500.0,2013-03-14,151.0,1274,165.0,34.98990302,-10.94025521,4084,0,1,11566.0,16,10,3,61,1157,260,2,0,11.0,158.0,1,2002,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
8744,100.0,2011-03-01,508.0,2132,340.0,34.21215284,-9.45018053,45683,0,1,3549.0,3,11,3,55,2011,0,2,0,8.0,2668.0,0,2002,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
48308,0.0,2012-10-03,25.0,0,2198.0,32.75733701,-3.94044709,21220,0,3,20019.0,17,17,3,25,407,0,2,0,8.0,1215.0,1,0,3,1,0,7,4,4,5,6,2,1,1,8,6,0,2,1
49626,0.0,2012-11-08,1091.0,1287,1135.0,33.86144433,-1.98006878,18621,0,4,5789.0,9,20,4,10,93,200,2,0,9.0,164.0,1,1972,3,1,0,10,4,6,6,6,2,0,0,2,4,1,2,1
38098,0.0,2013-10-03,1340.0,1306,1499.0,36.89963137,-3.11331959,8253,0,0,20119.0,0,2,7,65,1610,250,2,0,8.0,2293.0,1,2010,3,1,0,10,4,6,6,6,2,2,2,8,6,0,1,1
30309,0.0,2013-01-30,385.0,1339,443.0,34.07442773,-2.99369841,4071,0,4,14492.0,17,17,1,5,1660,250,2,0,10.0,1345.0,0,1998,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
8015,0.0,2011-07-20,944.0,0,1081.0,32.92057868,-2.47456022,18227,0,4,3.0,13,19,8,22,370,0,2,0,5.0,1345.0,1,0,8,5,1,4,0,0,2,4,4,1,1,7,5,0,4,3
3496,0.0,2011-04-18,2107.0,0,1083.0,37.21538421,-6.51840064,34253,0,8,13716.0,11,5,1,36,1381,189,2,0,8.0,1818.0,1,2005,14,10,5,7,4,0,2,4,4,1,1,3,0,0,1,1
56971,0.0,2011-03-18,508.0,1193,443.0,38.48246991,-4.6185188,23501,0,5,8479.0,20,4,1,52,1640,1,2,0,8.0,1345.0,1,2010,15,11,1,7,4,0,2,4,4,1,1,7,5,0,4,3
68616,0.0,2011-07-19,1427.0,0,1572.0,0.0,-2e-08,37993,0,4,3386.0,13,19,6,15,508,0,2,0,8.0,193.0,1,0,4,2,1,7,4,0,2,6,2,2,2,3,0,0,4,3
8646,0.0,2013-02-18,294.0,1042,385.0,35.7588964,-10.5153101,18513,0,1,13928.0,16,10,5,86,1375,180,2,0,10.0,1345.0,0,1983,15,11,1,11,4,5,3,6,2,2,2,7,5,0,4,3
74104,0.0,2011-03-14,153.0,0,600.0,35.84163553,-6.77170227,1330,0,6,3704.0,2,1,4,11,1069,0,2,0,8.0,537.0,1,0,7,4,2,7,4,6,6,6,2,2,2,3,0,0,2,1
37501,50.0,2013-01-24,1216.0,720,1182.0,39.24118301,-10.87948265,22713,0,7,10895.0,12,90,33,88,1311,850,2,0,8.0,1219.0,0,1996,3,1,0,7,4,4,5,6,2,2,2,8,6,0,1,1
33001,0.0,2012-10-10,377.0,0,2198.0,33.18150167,-4.20028394,3218,0,0,7569.0,19,14,1,94,1746,0,2,0,12.0,883.0,1,0,6,10,5,8,0,0,2,0,0,2,2,0,1,1,1,1
69202,0.0,2013-02-23,788.0,1682,977.0,37.58743816,-3.21965387,28626,0,5,8237.0,6,3,1,96,1893,1,2,0,1.0,1412.0,1,2000,3,1,0,0,0,3,1,6,2,1,1,8,6,0,1,1
68409,5.0,2013-03-16,487.0,942,230.0,37.15330819,-3.33484802,8331,0,5,6065.0,6,3,5,16,272,50,2,0,11.0,2689.0,1,1999,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
51847,0.0,2011-03-19,508.0,0,600.0,36.15989877,-5.56955781,41000,0,8,10097.0,2,1,4,11,1871,0,2,0,8.0,2471.0,1,0,7,4,2,7,4,6,6,6,2,0,0,3,0,0,2,1
55647,0.0,2012-10-12,385.0,0,454.0,32.97098153,-3.73365859,42081,0,0,16959.0,17,17,3,104,374,0,2,0,10.0,1345.0,1,0,15,11,1,11,4,0,2,6,2,0,0,7,5,0,4,3
17923,0.0,2011-07-31,574.0,1171,443.0,33.09373422,-2.03466061,31252,0,4,12022.0,13,19,1,121,69,350,2,0,8.0,1345.0,1,1990,15,11,1,7,4,0,2,0,0,3,3,7,5,0,4,3
71743,50.0,2011-02-26,441.0,110,443.0,38.86003518,-6.7832854,42170,0,8,21063.0,14,6,2,29,1920,100,2,0,4.0,2853.0,1,1986,7,4,2,7,4,4,5,6,2,0,0,6,4,1,6,5
51539,0.0,2013-02-09,385.0,0,443.0,0.0,-2e-08,37943,0,4,9947.0,17,17,1,5,247,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
73819,0.0,2011-04-01,2065.0,0,340.0,35.75457603,-6.33126372,19617,0,6,14397.0,2,1,5,14,1355,0,2,0,8.0,1453.0,0,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,2,1
66881,0.0,2011-04-22,809.0,0,895.0,32.93155539,-9.26673527,36051,0,1,2898.0,10,12,6,62,413,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
58768,0.0,2013-02-09,179.0,951,443.0,29.88877545,-5.31079128,6348,0,3,5448.0,5,16,3,31,1947,300,2,0,8.0,1345.0,1,1999,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
2648,0.0,2011-07-08,433.0,0,335.0,31.32170771,-2.66167239,2439,0,3,18038.0,4,18,4,6,27,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
68933,500.0,2013-08-02,294.0,439,385.0,34.84589302,-11.32726797,22814,0,1,5453.0,16,10,3,61,680,96,2,0,8.0,314.0,1,1992,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
12427,0.0,2013-01-23,508.0,1111,443.0,30.36036456,-4.86323549,19674,0,3,6053.0,5,16,2,31,2052,740,2,0,12.0,1345.0,0,2007,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
16633,0.0,2011-08-05,809.0,0,895.0,32.72547129,-8.84626582,43975,0,2,19543.0,10,12,6,62,1551,0,2,0,8.0,1345.0,0,0,9,6,3,7,4,0,2,6,2,3,3,7,5,0,6,5
24123,0.0,2011-02-16,67.0,1827,110.0,35.76559605,-8.08149573,45683,0,6,11959.0,3,11,7,34,2008,400,2,0,8.0,1345.0,1,2009,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3
58551,0.0,2011-04-09,1823.0,0,340.0,35.94820405,-6.14209678,13386,0,8,9387.0,2,1,5,14,1411,0,2,0,8.0,1884.0,0,0,7,4,2,7,4,4,5,6,2,0,0,3,0,0,2,1
17132,50.0,2011-03-17,40.0,137,398.0,38.9532646,-6.81055717,44000,0,8,470.0,14,6,2,29,1979,1,2,0,12.0,2754.0,1,2007,7,4,2,7,4,4,5,6,2,1,1,6,4,1,2,1
3027,0.0,2013-02-09,1355.0,1345,443.0,30.86837823,-3.37881268,27371,0,3,4968.0,5,16,1,30,547,250,2,0,8.0,749.0,0,2010,14,10,5,7,4,6,6,6,2,2,2,3,0,0,1,1
2651,0.0,2013-02-14,648.0,1444,457.0,34.7093461,-5.19063734,5462,0,0,6874.0,18,13,2,109,358,1,2,0,8.0,1202.0,1,1960,7,4,2,7,4,6,6,7,5,0,0,3,0,0,1,1
25998,0.0,2013-01-27,445.0,212,567.0,39.66918663,-10.8580047,3568,0,7,20809.0,12,9,4,116,1578,300,2,0,11.0,193.0,1,1982,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
63400,0.0,2013-03-25,1443.0,1266,177.0,36.98730137,-3.25011669,34007,0,5,10262.0,0,2,7,65,852,500,2,0,9.0,1345.0,0,2011,3,1,0,10,4,6,6,6,2,2,2,5,3,1,2,1
50028,0.0,2011-04-04,247.0,0,340.0,36.0048759,-6.21749098,42113,0,8,14397.0,2,1,5,14,655,0,2,0,8.0,864.0,0,0,7,4,2,7,4,3,1,6,2,0,0,3,0,0,1,1
67897,0.0,2013-02-21,1691.0,910,1773.0,36.93159083,-3.57466784,43411,0,5,5765.0,8,21,4,108,1886,200,2,0,8.0,1345.0,1,2000,8,5,1,11,4,6,6,4,4,2,2,7,5,0,4,3
21425,0.0,2011-08-10,574.0,0,672.0,33.24384162,-2.90287945,19110,0,4,14943.0,13,19,7,67,1495,0,2,0,8.0,1345.0,1,0,15,11,1,7,4,0,2,7,5,4,4,3,0,0,4,3
71756,0.0,2012-10-20,59.0,0,36.0,33.23557581,-3.85032443,15504,0,0,5598.0,17,17,3,104,2032,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3
16862,0.0,2013-03-24,957.0,1285,1190.0,37.03823817,-3.19868895,27559,0,5,18135.0,6,3,7,106,1903,1,2,0,11.0,56.0,1,2009,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
15420,0.0,2011-04-18,1558.0,1570,1715.0,35.1018841,-9.19269342,21358,0,6,9402.0,3,11,4,91,629,30,2,0,8.0,2800.0,1,1994,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
47784,0.0,2011-08-03,648.0,0,457.0,31.81285612,-1.30123857,43341,0,4,979.0,4,18,6,8,495,0,2,0,8.0,1345.0,0,0,3,1,0,7,4,0,2,6,2,2,2,5,3,1,1,1
712,200.0,2013-02-07,311.0,379,405.0,38.36849286,-10.93384583,41300,0,7,20154.0,12,90,63,87,1566,150,2,0,4.0,1345.0,1,2008,4,2,1,3,2,4,5,4,4,1,1,3,0,0,4,3
54368,0.0,2011-08-10,586.0,0,722.0,33.37815286,-2.79280896,45683,0,4,901.0,13,19,4,45,1462,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,0,2,6,2,3,3,7,5,0,6,5
2866,0.0,2011-07-05,648.0,0,457.0,33.54989043,-9.22397853,7331,0,1,16192.0,10,12,4,100,840,0,2,0,8.0,459.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
51130,0.0,2012-10-07,508.0,0,638.0,34.17113267,-3.83352987,37227,0,0,12074.0,17,17,6,64,1458,0,2,0,4.0,2163.0,1,0,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1
27993,0.0,2011-03-14,2107.0,0,443.0,35.28050862,-5.19786904,8434,0,0,8005.0,2,1,1,42,847,0,2,0,8.0,332.0,0,0,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
21621,0.0,2013-01-16,377.0,1160,443.0,30.42759159,-4.27598594,40229,0,3,17942.0,5,16,2,28,765,590,2,0,12.0,1345.0,0,1975,7,4,2,7,4,0,2,6,2,1,1,7,5,0,2,1
66038,50.0,2011-03-04,1443.0,40,443.0,38.97155755,-5.38462674,9580,0,5,15467.0,20,4,5,95,963,16,2,0,5.0,198.0,0,2007,14,10,5,4,0,4,5,6,2,3,3,3,0,0,1,1
42182,50.0,2011-03-23,1443.0,-8,457.0,38.89095066,-6.51860869,3516,0,8,2612.0,14,6,1,3,732,50,2,0,1.0,169.0,1,2008,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
17694,0.0,2013-02-02,438.0,-21,572.0,39.98205894,-10.29469648,22921,0,7,11620.0,12,99,1,77,1597,300,2,0,8.0,1345.0,1,1985,9,6,3,7,4,6,6,6,2,1,1,3,0,0,6,5
57759,4000.0,2011-02-20,196.0,1959,226.0,35.87501977,-8.2280007,45683,0,6,12855.0,3,11,7,34,33,80,2,0,8.0,188.0,1,2003,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
47978,3000.0,2011-03-08,294.0,879,384.0,35.38635891,-7.65095641,45683,0,6,12959.0,3,11,1,24,1303,1,2,0,8.0,1640.0,1,1992,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
52359,500.0,2013-03-22,177.0,543,214.0,37.93798894,-4.57972323,31979,0,5,9645.0,6,3,3,101,278,630,2,0,12.0,1345.0,1,2010,4,2,1,7,4,3,1,4,4,1,1,3,0,0,4,3
69656,1000.0,2011-03-04,294.0,1440,384.0,35.59280104,-7.80582548,45683,0,6,12856.0,3,11,1,24,2013,210,2,0,8.0,2670.0,1,1983,3,1,0,7,4,3,1,6,2,0,0,8,6,0,1,1
24086,0.0,2011-07-17,809.0,0,443.0,32.94044845,-8.99754687,37431,0,2,20025.0,10,12,6,62,317,0,2,0,8.0,1345.0,0,0,15,11,1,7,4,5,3,6,2,1,1,7,5,0,4,3
43579,0.0,2012-10-08,1930.0,0,1994.0,32.92992658,-3.57434542,35536,0,4,10097.0,17,17,3,104,944,0,2,0,10.0,1345.0,1,0,15,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3
43284,0.0,2013-03-28,508.0,1523,443.0,36.60724575,-3.30207819,110,0,5,49.0,0,2,2,0,1767,150,2,0,8.0,355.0,1,1970,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
2877,0.0,2011-03-15,648.0,1097,790.0,36.68018106,-6.87616383,12299,0,8,10393.0,11,5,1,36,918,250,2,0,8.0,1345.0,1,1981,15,11,1,7,4,0,2,4,4,0,0,7,5,0,4,3
21171,0.0,2013-01-23,508.0,1119,443.0,30.34717036,-4.8719301,9498,0,3,6053.0,5,16,2,31,2052,320,2,0,12.0,1345.0,0,2007,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
40982,0.0,2011-03-16,1837.0,1749,2030.0,38.27094157,-4.6615608,22728,93,5,20228.0,20,4,1,52,1037,1,2,0,8.0,1638.0,1,1985,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
48396,0.0,2013-03-14,1783.0,1287,343.0,36.75927115,-3.38737971,42378,0,5,13142.0,0,2,7,65,1655,120,2,0,8.0,1146.0,1,2011,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
13323,0.0,2011-08-24,574.0,0,443.0,33.64930569,-2.80046063,31709,0,4,14855.0,13,19,2,54,1665,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,4,4,2,2,7,5,0,4,3
28467,2500.0,2011-03-14,1697.0,1554,1864.0,34.73747841,-8.92088215,14320,0,6,3366.0,3,11,4,91,1412,65,2,0,8.0,1867.0,1,2010,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
2768,20.0,2013-02-08,2080.0,1728,2189.0,35.09479154,-4.15189715,11580,0,0,19722.0,8,21,3,63,980,218,2,0,8.0,2274.0,1,2006,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
73593,0.0,2011-04-06,508.0,0,638.0,33.25424193,-8.0893355,33691,0,2,10505.0,10,12,1,13,1042,0,2,0,8.0,1345.0,1,0,0,0,1,7,4,4,5,6,2,1,1,7,5,0,4,3
65164,0.0,2013-02-24,1842.0,738,258.0,36.33788056,-11.17829173,43411,0,7,20341.0,16,10,5,86,932,700,2,0,4.0,1345.0,0,2007,15,11,1,3,2,5,3,6,2,2,2,7,5,0,4,3
69976,0.0,2013-02-12,294.0,848,385.0,35.9770565,-10.55154627,13336,0,6,15918.0,16,10,5,86,1375,80,2,0,10.0,1345.0,0,1990,9,6,3,11,4,5,3,6,2,1,1,7,5,0,6,5
52145,0.0,2013-02-12,888.0,319,1016.0,38.98738247,-10.50802015,36358,0,7,12102.0,12,90,33,57,1509,40,2,0,8.0,1345.0,0,1995,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
49259,0.0,2013-03-21,508.0,1233,343.0,36.9805944,-3.2681787,32379,0,5,8202.0,0,2,7,65,702,120,2,0,8.0,2062.0,1,1963,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
23542,25.0,2011-03-01,294.0,1642,384.0,35.53901671,-7.91925731,45683,0,6,19084.0,3,11,1,24,1369,1,2,0,8.0,1828.0,1,0,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
69848,0.0,2011-03-28,1268.0,706,443.0,37.44412397,-5.82951489,6711,0,8,5844.0,11,5,6,83,606,1,2,0,8.0,1345.0,1,1996,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
9305,0.0,2011-03-06,1097.0,1672,1294.0,35.09343854,-9.56048826,45683,0,1,4415.0,3,11,4,91,636,23,2,0,8.0,1455.0,0,1998,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
14359,0.0,2011-03-26,508.0,1371,443.0,38.52077442,-4.7781112,23760,0,5,8419.0,20,4,1,52,1203,1,2,0,8.0,167.0,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
28925,0.0,2011-07-17,1492.0,0,2130.0,31.64219084,-1.42713263,11469,0,4,637.0,4,18,2,7,1696,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,7,5,0,0,8,6,0,1,1
21243,0.0,2013-02-22,2107.0,1008,638.0,35.08228569,-10.7961727,40520,0,7,2725.0,16,10,3,61,642,1,2,0,8.0,399.0,1,2012,3,1,0,7,4,6,6,7,5,0,0,8,6,0,1,1
10616,0.0,2013-01-24,438.0,372,571.0,38.64244068,-10.2773797,38421,0,7,6734.0,7,8,3,85,1313,380,2,0,8.0,1345.0,0,1988,4,2,1,7,4,0,2,4,4,2,2,3,0,0,4,3
73667,0.0,2013-02-12,1859.0,1474,1940.0,34.44750516,-4.4015942,32763,0,0,9587.0,18,13,1,23,838,195,2,0,8.0,1345.0,1,1996,8,5,1,7,4,0,2,6,2,1,1,3,0,0,4,3
20566,1000.0,2012-10-28,680.0,1293,806.0,33.88622687,-1.66592514,38043,0,4,17881.0,9,20,3,82,104,350,2,0,8.0,2409.0,1,2011,0,0,1,7,4,3,1,6,2,1,1,3,0,0,4,3
63711,2000.0,2013-11-03,1340.0,1428,343.0,36.84895072,-3.14633698,39194,0,0,4598.0,0,2,7,65,1610,182,2,0,8.0,607.0,1,2009,14,10,5,11,4,3,1,6,2,2,2,3,0,0,1,1
72840,0.0,2013-01-23,2107.0,501,1758.0,37.74768029,-9.5396571,43390,0,7,16481.0,7,80,43,49,16,350,2,0,8.0,1345.0,1,2012,4,2,1,7,4,6,6,6,2,1,1,3,0,0,4,3
31651,10.0,2011-04-14,326.0,0,420.0,37.15765414,-6.25308769,13319,0,8,3987.0,11,5,1,36,990,59,2,0,8.0,1220.0,1,1984,6,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
3782,0.0,2013-03-26,1099.0,1521,1296.0,34.8159747,-11.10710636,22724,0,1,10324.0,16,10,3,61,1219,60,2,0,10.0,399.0,1,2005,3,1,0,11,4,6,6,6,2,1,1,8,6,0,1,1
6799,0.0,2012-12-13,600.0,1153,686.0,33.6796768,-1.69114438,39930,0,4,17458.0,9,20,3,82,1415,250,2,0,8.0,416.0,1,1998,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
21402,1000.0,2013-02-22,508.0,1604,309.0,37.65901094,-3.71814886,9162,3,5,1970.0,6,3,2,84,198,20,2,0,9.0,906.0,0,1972,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
35390,6.0,2013-03-03,201.0,1198,443.0,37.47692924,-3.34092018,26398,0,5,19977.0,6,3,4,73,736,35,2,0,11.0,934.0,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
12636,0.0,2013-01-24,2107.0,0,2198.0,32.42445785,-3.53829537,29408,0,3,1167.0,17,17,3,25,1873,0,2,0,8.0,2470.0,1,0,14,10,5,6,3,6,6,7,5,4,4,3,0,0,6,5
36887,0.0,2013-02-18,731.0,1217,947.0,38.00682598,-4.26044985,45064,0,5,21119.0,6,3,3,101,2073,569,2,0,8.0,2730.0,1,2002,3,1,0,7,4,0,2,6,2,2,2,8,6,0,2,1
20086,50.0,2011-02-27,845.0,106,443.0,38.90354217,-6.83863068,38254,0,8,6065.0,14,6,2,29,1920,50,2,0,8.0,2853.0,1,2008,9,6,3,7,4,4,5,6,2,2,2,7,5,0,4,3
5634,0.0,2013-01-24,2109.0,0,357.0,32.79870255,-4.20735891,1692,0,3,1069.0,19,14,1,94,491,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
48029,0.0,2012-11-09,1600.0,0,2198.0,34.33720524,-3.15236862,44743,0,0,19592.0,17,17,6,64,1849,0,2,0,10.0,2163.0,1,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
29927,0.0,2012-10-27,1600.0,0,443.0,32.38385518,-3.83717122,33244,0,3,3683.0,17,17,3,25,1356,0,2,0,8.0,1345.0,1,0,9,6,3,11,4,6,6,3,3,2,2,7,5,0,6,5
2930,1000.0,2013-02-27,1099.0,960,1296.0,35.38271411,-10.71445129,27643,0,7,15758.0,16,10,2,111,972,0,2,0,8.0,1776.0,1,1977,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
41800,500.0,2011-03-22,356.0,434,1067.0,38.06751577,-4.65458656,31076,0,5,10215.0,20,4,2,44,1269,35,2,0,8.0,1598.0,0,2007,6,10,5,7,4,3,1,6,2,1,1,6,4,1,1,1
68349,250.0,2013-02-01,1292.0,1097,1419.0,30.20681538,-4.77966637,40885,0,3,539.0,5,16,2,28,1830,2400,2,0,12.0,1345.0,0,1989,15,11,1,7,4,3,1,6,2,1,1,3,0,0,4,3
61678,0.0,2012-10-27,377.0,0,443.0,32.09890255,-4.93811546,24555,0,3,19857.0,19,14,4,123,1929,0,2,0,8.0,2523.0,1,0,6,10,5,7,4,0,2,6,2,0,0,3,0,0,1,1
30270,0.0,2011-11-03,1551.0,2260,1709.0,34.39176923,-9.28989206,26161,0,1,14012.0,3,11,4,91,325,50,2,0,8.0,1668.0,0,1996,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
4678,20.0,2013-02-22,1185.0,788,1174.0,37.34831677,-3.35258803,32624,0,5,2075.0,6,3,6,74,1648,1,2,0,12.0,2144.0,1,2008,3,1,0,8,0,4,5,6,2,2,2,8,6,0,1,1
9392,0.0,2011-03-14,2065.0,0,340.0,36.42441051,-5.64326973,6257,0,8,10553.0,2,1,3,43,2094,0,2,0,8.0,2329.0,0,0,7,4,2,7,4,4,5,4,4,0,0,3,0,0,2,1
20735,1000.0,2011-02-03,1697.0,1600,1864.0,34.99698039,-8.94881081,27011,0,6,11032.0,3,11,4,91,999,120,2,0,8.0,1345.0,0,2010,12,9,4,7,4,5,3,6,2,1,1,1,0,0,4,3
49300,0.0,2012-10-16,508.0,1288,638.0,34.02144841,-1.6122602,34224,0,4,16556.0,9,20,3,82,140,40,2,0,8.0,1345.0,0,1975,3,1,0,7,4,6,6,6,2,1,1,3,0,0,2,1
70339,0.0,2011-08-02,1828.0,0,2024.0,33.40591772,-2.6087623,10848,0,4,17931.0,13,19,2,54,1741,0,2,0,8.0,1345.0,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
25572,0.0,2013-03-26,2109.0,1774,443.0,36.6391006,-3.26222341,34317,0,5,11123.0,0,2,2,0,1763,150,2,0,8.0,1101.0,1,1990,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
61445,0.0,2012-10-06,1842.0,0,588.0,34.09730676,-3.72779425,280,0,0,84.0,17,17,6,64,386,0,2,0,9.0,548.0,1,0,6,10,5,10,4,4,5,6,2,1,1,7,5,0,2,1
32190,0.0,2011-03-16,787.0,0,443.0,37.29373148,-5.70419117,36795,0,8,14119.0,20,4,7,33,1087,1800,2,0,8.0,1345.0,0,1988,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
39189,500.0,2011-03-26,1697.0,1528,1775.0,34.76182139,-8.85394964,19498,0,6,5367.0,3,11,4,91,369,112,2,0,9.0,2835.0,1,2011,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
14853,0.0,2011-04-01,508.0,0,638.0,33.16012589,-8.41198798,43411,0,2,1302.0,10,12,1,13,1018,0,2,0,8.0,1345.0,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
52207,30.0,2011-02-23,1440.0,108,1581.0,38.9342633,-7.71775824,18,1,6,6121.0,14,60,53,99,616,1,2,0,5.0,1345.0,1,2007,8,5,1,4,0,4,5,6,2,1,1,7,5,0,4,3
48035,500.0,2013-01-23,324.0,1496,2188.0,34.74381046,-4.9013165,36190,0,0,4483.0,18,13,4,110,2021,106,2,0,10.0,1345.0,1,2003,8,5,1,11,4,3,1,6,2,3,3,7,5,0,4,3
73122,10.0,2013-03-20,1443.0,1731,483.0,35.83735311,-3.2453781,29488,0,0,20156.0,0,24,30,27,1168,80,2,0,8.0,641.0,1,2009,3,1,0,7,4,4,5,6,2,3,3,6,4,1,1,1
16352,0.0,2011-07-25,586.0,0,722.0,33.33253763,-3.10681969,42187,0,4,19372.0,13,19,4,45,1713,0,2,0,8.0,1345.0,1,0,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
42721,0.0,2011-03-17,248.0,294,342.0,36.13590557,-8.93935015,18974,0,6,9388.0,11,5,4,122,1038,400,2,0,8.0,1345.0,0,2006,9,6,3,7,4,0,2,1,1,1,1,7,5,0,6,5
15116,50.0,2013-01-24,474.0,71,617.0,39.52595584,-10.03463494,15605,0,7,21364.0,7,80,62,47,1959,200,2,0,8.0,1345.0,1,2010,4,2,1,7,4,4,5,0,0,1,1,3,0,0,4,3
7837,200.0,2011-03-10,508.0,1717,443.0,38.21076217,-4.556957,21689,0,5,10516.0,20,4,1,52,1944,1,2,0,8.0,825.0,1,2001,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
